question_id,model,graph_image,file_name,number_of_nodes,question_level,visualisation_type,adaptation,question,device,ckpt,input_image,output_dir,saliency_npy,scanpath_npy,status,error,saliency_mean,saliency_std,saliency_max,saliency_min,saliency_skewness,saliency_kurtosis,saliency_entropy,saliency_center_bias,saliency_spread,fixation_count,fixation_duration_mean,fixation_duration_std,scanpath_length,scanpath_complexity,mean_saccade_mag,cognitive_load,info_processing_idx
12,sum,samples/6 node/6_nodes_S00074/no_caption/fully_adapted.png,fully_adapted.png,6,1,fully_adapted,fully_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00074/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q12_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q12_fully_adapted/fully_adapted_sum/fully_adapted_sum_saliency.npy,,ok,,0.061282409225031,0.11502396253898017,1.0,0.0,3.743532541134957,16.867318374537508,14.54320225052718,0.39269147795576714,73.85961393675436,0,nan,nan,nan,nan,nan,nan,nan
13,sum,samples/6 node/6_nodes_S00077/no_caption/fully_adapted.png,fully_adapted.png,6,2,fully_adapted,fully_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00077/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q13_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q13_fully_adapted/fully_adapted_sum/fully_adapted_sum_saliency.npy,,ok,,0.07254132592778206,0.12153504117251898,1.0,0.0,2.6603426820944303,8.650424731365526,14.60930641915826,0.42974671466741454,72.50383907450204,0,nan,nan,nan,nan,nan,nan,nan
14,sum,samples/6 node/6_nodes_S00080/no_caption/fully_adapted.png,fully_adapted.png,6,2,fully_adapted,fully_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00080/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q14_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q14_fully_adapted/fully_adapted_sum/fully_adapted_sum_saliency.npy,,ok,,0.061199455379609094,0.11724004535914766,1.0,0.0,3.5603575572181927,15.024910753548113,14.485472952998435,0.32009966298137,65.80691781850602,0,nan,nan,nan,nan,nan,nan,nan
15,sum,samples/6 node/6_nodes_S00083/no_caption/fully_adapted.png,fully_adapted.png,6,2,fully_adapted,fully_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00083/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q15_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q15_fully_adapted/fully_adapted_sum/fully_adapted_sum_saliency.npy,,ok,,0.06949060888182865,0.11977506413587416,1.0,0.0,2.836510705903925,10.008022751424036,14.57302501276539,0.3569710949743982,69.20604398846596,0,nan,nan,nan,nan,nan,nan,nan
16,sum,samples/6 node/6_nodes_S00086/no_caption/fully_adapted.png,fully_adapted.png,6,2,fully_adapted,fully_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00086/no_caption/fully_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q16_fully_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q16_fully_adapted/fully_adapted_sum/fully_adapted_sum_saliency.npy,,ok,,0.058426586213393084,0.10734130696573754,1.0,0.0,3.7886266095308616,18.846061044477196,14.595044947955557,0.369294452391481,63.46566412738411,0,nan,nan,nan,nan,nan,nan,nan
17,sum,samples/6 node/6_nodes_S00125/no_caption/nodes_shape_tlp.png,nodes_shape_tlp.png,6,1,shape_nodes,semi_adapted,How many CYBER OBSERVABLE nodes are in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00125/no_caption/nodes_shape_tlp.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q17_nodes_shape_tlp,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q17_nodes_shape_tlp/nodes_shape_tlp_sum/nodes_shape_tlp_sum_saliency.npy,,ok,,0.07614840208385992,0.1438350911622386,1.0,0.0,2.649446812281357,7.318509224186037,14.3172895231768,0.36940104471271273,64.83380796163186,0,nan,nan,nan,nan,nan,nan,nan
18,sum,samples/6 node/6_nodes_S00128/no_caption/nodes_color_type.png,nodes_color_type.png,6,1,color_nodes,semi_adapted,How many nodes have TLP:GREEN?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00128/no_caption/nodes_color_type.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q18_nodes_color_type,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q18_nodes_color_type/nodes_color_type_sum/nodes_color_type_sum_saliency.npy,,ok,,0.06491613273839422,0.12055969836377683,1.0,0.0,3.165052706958324,12.11721102318561,14.450013778595913,0.362882887506047,73.06543839592364,0,nan,nan,nan,nan,nan,nan,nan
19,sum,samples/6 node/6_nodes_S00131/no_caption/nodes_size_value.png,nodes_size_value.png,6,1,size_nodes,semi_adapted,Count the number of nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00131/no_caption/nodes_size_value.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q19_nodes_size_value,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q19_nodes_size_value/nodes_size_value_sum/nodes_size_value_sum_saliency.npy,,ok,,0.04347228342722094,0.09098071064126555,1.0,0.0,4.681883487803642,29.164083038198555,14.40043491454816,0.3511799444496071,63.70442531294124,0,nan,nan,nan,nan,nan,nan,nan
20,sum,samples/6 node/6_nodes_S00134/no_caption/edge_width_connection_number.png,edge_width_connection_number.png,6,1,edge_width,semi_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00134/no_caption/edge_width_connection_number.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q20_edge_width_connection_number,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q20_edge_width_connection_number/edge_width_connection_number_sum/edge_width_connection_number_sum_saliency.npy,,ok,,0.05500172578348042,0.10339386188790713,1.0,0.0,3.798085477581001,19.13979941502534,14.527249947612617,0.36585444035640186,68.05255551207995,0,nan,nan,nan,nan,nan,nan,nan
21,sum,samples/6 node/6_nodes_S00137/no_caption/nodes_shape_tlp.png,nodes_shape_tlp.png,6,2,shape_nodes,semi_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00137/no_caption/nodes_shape_tlp.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q21_nodes_shape_tlp,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q21_nodes_shape_tlp/nodes_shape_tlp_sum/nodes_shape_tlp_sum_saliency.npy,,ok,,0.034467578211614135,0.07685926583151423,1.0,0.0,6.247065489600335,50.52745238479526,14.48076442598786,0.32790586563273194,68.22844007270955,0,nan,nan,nan,nan,nan,nan,nan
22,sum,samples/6 node/6_nodes_S00140/no_caption/nodes_color_type.png,nodes_color_type.png,6,2,color_nodes,semi_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00140/no_caption/nodes_color_type.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q22_nodes_color_type,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q22_nodes_color_type/nodes_color_type_sum/nodes_color_type_sum_saliency.npy,,ok,,0.04707620639016451,0.08854518810819281,1.0,0.0,4.32321667722555,25.825284756075543,14.58608081803352,0.40485939930202003,69.65504166115409,0,nan,nan,nan,nan,nan,nan,nan
23,sum,samples/6 node/6_nodes_S00143/no_caption/nodes_size_value.png,nodes_size_value.png,6,2,size_nodes,semi_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00143/no_caption/nodes_size_value.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q23_nodes_size_value,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q23_nodes_size_value/nodes_size_value_sum/nodes_size_value_sum_saliency.npy,,ok,,0.05935513296361875,0.1244249826130132,1.0,0.0,3.5896445676683104,14.865660717176379,14.261160223640655,0.3547780822206671,67.67361942039976,0,nan,nan,nan,nan,nan,nan,nan
24,sum,samples/6 node/6_nodes_S00146/no_caption/edge_width_connection_number.png,edge_width_connection_number.png,6,2,edge_width,semi_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00146/no_caption/edge_width_connection_number.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q24_edge_width_connection_number,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q24_edge_width_connection_number/edge_width_connection_number_sum/edge_width_connection_number_sum_saliency.npy,,ok,,0.04021639426770105,0.08890056418259258,1.0,0.0,4.675219367944889,29.680245098547566,14.220955284149582,0.3210589051085791,62.61529854142116,0,nan,nan,nan,nan,nan,nan,nan
25,sum,samples/12 node/12_nodes_S00003/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,How many CYBER OBSERVABLE nodes are in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00003/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q25_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q25_non_adapted/non_adapted_sum/non_adapted_sum_saliency.npy,,ok,,0.05825184673128005,0.11358861501210987,1.0,0.0,3.697479379066583,16.673951088248337,14.438393186960536,0.318197977940074,61.805136441286464,0,nan,nan,nan,nan,nan,nan,nan
26,sum,samples/12 node/12_nodes_S00006/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,How many nodes have TLP:GREEN?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00006/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q26_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q26_non_adapted/non_adapted_sum/non_adapted_sum_saliency.npy,,ok,,0.04310121446033816,0.09131225457680342,1.0,0.0,4.490010585973847,26.63979590503387,14.342214587889247,0.3027936947772137,56.75791897554533,0,nan,nan,nan,nan,nan,nan,nan
27,sum,samples/12 node/12_nodes_S00009/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,Count the number of nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00009/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q27_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q27_non_adapted/non_adapted_sum/non_adapted_sum_saliency.npy,,ok,,0.05210790919911866,0.1113559548610717,1.0,0.0,4.036548168829211,19.525850452583366,14.29547593846392,0.29191973675319727,58.24668137894687,0,nan,nan,nan,nan,nan,nan,nan
28,sum,samples/12 node/12_nodes_S00012/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00012/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q28_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q28_non_adapted/non_adapted_sum/non_adapted_sum_saliency.npy,,ok,,0.053077542126022684,0.11450154740927306,1.0,0.0,4.202228927387527,21.097892822713774,14.292722301548089,0.3521998106826497,57.17303404341529,0,nan,nan,nan,nan,nan,nan,nan
29,sum,samples/12 node/12_nodes_S00015/no_caption/non_adapted.png,non_adapted.png,12,2,non_adapted,non_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00015/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q29_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q29_non_adapted/non_adapted_sum/non_adapted_sum_saliency.npy,,ok,,0.04289778222039492,0.09773121885487483,1.0,0.0,4.767203555887857,27.979436263402945,14.2527549156116,0.30736950092450654,53.00088570952982,0,nan,nan,nan,nan,nan,nan,nan
30,sum,samples/12 node/12_nodes_S00018/no_caption/non_adapted.png,non_adapted.png,12,2,non_adapted,non_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00018/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q30_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q30_non_adapted/non_adapted_sum/non_adapted_sum_saliency.npy,,ok,,0.04553532623392673,0.10932110501004087,1.0,0.0,4.134695927725227,19.757263934307403,14.013708421300432,0.2906029967704029,55.679135244686094,0,nan,nan,nan,nan,nan,nan,nan
31,sum,samples/12 node/12_nodes_S00024/no_caption/non_adapted.png,non_adapted.png,12,2,non_adapted,non_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/sum/SUM-main/net/pre_trained_weights/sum_model.pth,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00024/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q31_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/sum/outputs/q31_non_adapted/non_adapted_sum/non_adapted_sum_saliency.npy,,ok,,0.03769659140346305,0.09301749379828785,1.0,0.0,5.24650736879703,33.703338547517674,14.140134440295483,0.26914637322038965,54.681875696640475,0,nan,nan,nan,nan,nan,nan,nan
