question_id,model,graph_image,file_name,number_of_nodes,question_level,visualisation_type,adaptation,question,device,ckpt,input_image,output_dir,saliency_npy,scanpath_npy,status,error,saliency_mean,saliency_std,saliency_max,saliency_min,saliency_skewness,saliency_kurtosis,saliency_entropy,saliency_center_bias,saliency_spread,fixation_count,fixation_duration_mean,fixation_duration_std,scanpath_length,scanpath_complexity,mean_saccade_mag,cognitive_load,info_processing_idx
19,visalformer,samples/6 node/6_nodes_S00131/no_caption/nodes_size_value.png,nodes_size_value.png,6,1,size_nodes,semi_adapted,Count the number of nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00131/no_caption/nodes_size_value.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q19_nodes_size_value,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q19_nodes_size_value/nodes_size_value_visalformer_text_version_1/nodes_size_value_visalformer_text_version_1_saliency.npy,,ok,,0.4629750673917397,0.26597860735787165,0.9999999346153889,0.0,-0.03579526874105474,-1.222983832564941,21.457392305581962,0.4817488228899332,658.3375327302891,0,nan,nan,nan,nan,nan,nan,nan
20,visalformer,samples/6 node/6_nodes_S00134/no_caption/edge_width_connection_number.png,edge_width_connection_number.png,6,1,edge_width,semi_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00134/no_caption/edge_width_connection_number.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q20_edge_width_connection_number,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q20_edge_width_connection_number/edge_width_connection_number_visalformer_text_version_1/edge_width_connection_number_visalformer_text_version_1_saliency.npy,,ok,,0.2855095202298337,0.2069364366209191,0.9999999797619051,0.0,0.39367485128004814,-0.9003139165730598,21.318548468179102,0.4788938692483926,641.5465410563158,0,nan,nan,nan,nan,nan,nan,nan
21,visalformer,samples/6 node/6_nodes_S00137/no_caption/nodes_shape_tlp.png,nodes_shape_tlp.png,6,2,shape_nodes,semi_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00137/no_caption/nodes_shape_tlp.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q21_nodes_shape_tlp,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q21_nodes_shape_tlp/nodes_shape_tlp_visalformer_text_version_1/nodes_shape_tlp_visalformer_text_version_1_saliency.npy,,ok,,0.39354799309910127,0.2755701177903765,0.9999998980000104,0.0,0.3597145477476869,-1.2386925657001073,21.35326829964069,0.4831796979650611,665.5826396974799,0,nan,nan,nan,nan,nan,nan,nan
22,visalformer,samples/6 node/6_nodes_S00140/no_caption/nodes_color_type.png,nodes_color_type.png,6,2,color_nodes,semi_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00140/no_caption/nodes_color_type.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q22_nodes_color_type,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q22_nodes_color_type/nodes_color_type_visalformer_text_version_1/nodes_color_type_visalformer_text_version_1_saliency.npy,,ok,,0.24102764075062685,0.20903670085577483,0.9999999696428581,0.0,1.498886748835648,1.7242691490998876,21.26263519089179,0.4647962514181535,624.2520639513893,0,nan,nan,nan,nan,nan,nan,nan
23,visalformer,samples/6 node/6_nodes_S00143/no_caption/nodes_size_value.png,nodes_size_value.png,6,2,size_nodes,semi_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00143/no_caption/nodes_size_value.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q23_nodes_size_value,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q23_nodes_size_value/nodes_size_value_visalformer_text_version_1/nodes_size_value_visalformer_text_version_1_saliency.npy,,ok,,0.2632313433443961,0.18025707433369867,0.999999942045458,0.0,0.9036739197270162,0.8344218496593365,21.392680156614713,0.45735151836841015,639.2741890830188,0,nan,nan,nan,nan,nan,nan,nan
24,visalformer,samples/6 node/6_nodes_S00146/no_caption/edge_width_connection_number.png,edge_width_connection_number.png,6,2,edge_width,semi_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/6 node/6_nodes_S00146/no_caption/edge_width_connection_number.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q24_edge_width_connection_number,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q24_edge_width_connection_number/edge_width_connection_number_visalformer_text_version_1/edge_width_connection_number_visalformer_text_version_1_saliency.npy,,ok,,0.21618293361910673,0.2208184134556795,0.99999996890244,0.0,1.6400302992802698,2.174841411347203,21.093442053940837,0.43062873123070844,624.0681036198762,0,nan,nan,nan,nan,nan,nan,nan
25,visalformer,samples/12 node/12_nodes_S00003/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,How many CYBER OBSERVABLE nodes are in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00003/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q25_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q25_non_adapted/non_adapted_visalformer_text_version_1/non_adapted_visalformer_text_version_1_saliency.npy,,ok,,0.26228579884766695,0.1817182933387602,0.9999999752427191,0.0,1.5925886051927447,2.6461556905174373,21.432889720467212,0.5635120881299525,765.1756564129199,0,nan,nan,nan,nan,nan,nan,nan
26,visalformer,samples/12 node/12_nodes_S00006/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,How many nodes have TLP:GREEN?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00006/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q26_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q26_non_adapted/non_adapted_visalformer_text_version_1/non_adapted_visalformer_text_version_1_saliency.npy,,ok,,0.38334400956198833,0.24628103442134136,0.9999999575000018,0.0,0.4164791055126283,-0.8371825240963382,21.414516112557404,0.5213879357503813,688.5851001810565,0,nan,nan,nan,nan,nan,nan,nan
27,visalformer,samples/12 node/12_nodes_S00009/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,Count the number of nodes with high connection counts (node size 7-10),cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00009/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q27_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q27_non_adapted/non_adapted_visalformer_text_version_1/non_adapted_visalformer_text_version_1_saliency.npy,,ok,,0.3725255928967198,0.212211309105219,0.9999999703488381,0.0,0.5172158110281065,-0.21937498116741327,21.485166058086175,0.46454078754965317,658.0989406319296,0,nan,nan,nan,nan,nan,nan,nan
28,visalformer,samples/12 node/12_nodes_S00012/no_caption/non_adapted.png,non_adapted.png,12,1,non_adapted,non_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00012/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q28_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q28_non_adapted/non_adapted_visalformer_text_version_1/non_adapted_visalformer_text_version_1_saliency.npy,,ok,,0.3120386324580167,0.24185669868844556,0.9999999673076934,0.0,0.9105425019270087,0.13137316259697895,21.29981547324822,0.5235133346327189,678.8664856654761,0,nan,nan,nan,nan,nan,nan,nan
29,visalformer,samples/12 node/12_nodes_S00015/no_caption/non_adapted.png,non_adapted.png,12,2,non_adapted,non_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00015/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q29_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q29_non_adapted/non_adapted_visalformer_text_version_1/non_adapted_visalformer_text_version_1_saliency.npy,,ok,,0.3889864297311179,0.22958088232129006,0.9999999310810859,0.0,0.3695663325003189,-0.6434550307876954,21.46109535056141,0.45312799300870843,657.1399511105345,0,nan,nan,nan,nan,nan,nan,nan
30,visalformer,samples/12 node/12_nodes_S00018/no_caption/non_adapted.png,non_adapted.png,12,2,non_adapted,non_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,cuda:1,/data/gkoutr/BCI-RS/synthetic_eyetracking_works/non-priority/visalformer/Code/VisSalFormer_weights.tar,/data/gkoutr/synthetic_eye_sphynx/images/samples/12 node/12_nodes_S00018/no_caption/non_adapted.png,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q30_non_adapted,/data/gkoutr/synthetic_eye_sphynx/results/high_level/visalformer/outputs/q30_non_adapted/non_adapted_visalformer_text_version_1/non_adapted_visalformer_text_version_1_saliency.npy,,ok,,0.3533540648635873,0.21387636589119652,0.9999999227272788,0.0,0.5973259248087285,-0.05337243578899953,21.454786722983393,0.4811121365913936,692.4276180020261,0,nan,nan,nan,nan,nan,nan,nan
